cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;code_region;code_departement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;energie_chauffage_avt_travaux;energie_chauffage_installee;generateur;type_chaudiere;cop;puissance;rendement
;;14909;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;109;2000;CODAH - ASE;chaudière et ecs à condensation+ 3 fenêtres et vr;;;;;;;;;
;;1532;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;85;1535;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;ré-isolation sol des combles+ 5 fenêtres et porte+ 2 convecteurs replacés par caloporteurs+ vmc remplacée par vmc hygro B+ cumulus remplacé par ballon thermodymique;;;;;;;;;
;;1532;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;85;7673;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;ré-isolation sol des combles+ 5 fenêtres et porte+ 2 convecteurs replacés par caloporteurs+ vmc remplacée par vmc hygro B+ cumulus remplacé par ballon thermodymique;;;;;;;;;
;;1532;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;85;0;CAISSE RETRAITE;ré-isolation sol des combles+ 5 fenêtres et porte+ 2 convecteurs replacés par caloporteurs+ vmc remplacée par vmc hygro B+ cumulus remplacé par ballon thermodymique;;;;;;;;;
;;4496;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;80;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Isolation rampants toiture + vmc hygro B+ chaudière condensation+ robinets th. + prog+ 6 velux;;;;;;;;;
;;2820;;;;;;;H1;28;76;SEINE-MARITIME;;;;;69;772.95;DEPT - AIDE A L'HABITAT DURABLE;Chaudière au gazle PO renonce aux travaux : courrier adressé au CG le 18/11/2015;;;;;;;;;
;;6323;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;114;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Isolation des murs+ chaudière+ Vmc + Velux;;;;;;;;;
;;4657;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;79;2000;CODAH - ASE;remplacement chaudière et ecs + isolation mur Ouest par extérieur+ porte d'entrée;;;;;;;;;
;;9187;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;110;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Chaudière et isolation plafaond cave;;;;;;;;;
;;3519;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;47;1500;DEPT - AIDE A L'HABITAT DURABLE;Isolation combles+ Chaudière et Ecs à condensation+ fenêtres;;;;;;;;;
;;3359;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;100;690;DEPT - AIDE A L'HABITAT DURABLE;remplacement chaudière par pompe à chaleur;;;;;;;;;
;;2685;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;63;2000;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;réfection totale logement : isolation, fenêtres, électricité.réfection partielle : plomberie, toiture, escalier, cuisine.;;;;;;;;;
;;13948;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;115;6974;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Refection de la couvertureInstallation d'un poele agranulé bois en remplacement d'une chaudiere fioul;;;;;;;;;
;;;;;;;;;H1;11;;;INDIVIDUEL;1890;av. 1945;6;;0;;;;;;;;;;;
;;6197;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;227;1800;DEPT - AIDE A L'HABITAT DURABLE;"""remplacement de la chaudière+ isolation mur Nord rdc+remplacement 6 fenêtres et 1 porte""";;;;;;;;;
;;4496;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;80;2000;CODAH - ASE;Isolation rampants toiture + vmc hygro B+ chaudière condensation+ robinets th. + prog+ 6 velux;;;;;;;;;
;;6197;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;227;2400;CODAH - ASE;"""remplacement de la chaudière+ isolation mur Nord rdc+remplacement 6 fenêtres et 1 porte""";;;;;;;;;
;;6323;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;114;2000;CODAH - ASE;Isolation des murs+ chaudière+ Vmc + Velux;;;;;;;;;
;;6323;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;114;1500;DEPT - AIDE A L'HABITAT DURABLE;Isolation des murs+ chaudière+ Vmc + Velux;;;;;;;;;
;;12992;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;170;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Ré-isolation des combles + isolation des rampants+ chaudière à fuel à condensation et ecs (hiver)+ vannes th. et programmateur;;;;;;;;;
;;6197;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;227;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"""remplacement de la chaudière+ isolation mur Nord rdc+remplacement 6 fenêtres et 1 porte""";;;;;;;;;
;;6197;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;227;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"""remplacement de la chaudière+ isolation mur Nord rdc+remplacement 6 fenêtres et 1 porte""";;;;;;;;;
;;7500;;;;;;;H1;28;76;SEINE-MARITIME;COLLECTIF;;;;50;1978;DEPT - AIDE A L'HABITAT DIGNE;remplacement de la chaudière;;;;;;;;;
;;5524;;;;;;;H1;28;76;SEINE-MARITIME;;;;;;1000;DEPT - AIDE A L'HABITAT DURABLE;travaux de refection toiture + chaudière;;;;;;;;;
;;4698;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;76;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation grenier+ remplacement 5 fenêtres+ chaudière et ecs à condensation+ isolation plafond cave et chaufferie;;;;;;;;;
;;4698;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;76;5895;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation grenier+ remplacement 5 fenêtres+ chaudière et ecs à condensation+ isolation plafond cave et chaufferie;;;;;;;;;
;;;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;110;0;DEPT - AIDE A L'HABITAT DURABLE;chaudière fuel à remplacer par chaudière fuel;;;;;;;;;
;;13948;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;115;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Refection de la couvertureInstallation d'un poele agranulé bois en remplacement d'une chaudiere fioul;;;;;;;;;
;;3519;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;47;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Isolation combles+ Chaudière et Ecs à condensation+ fenêtres;;;;;;;;;
;;3519;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;47;6492;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Isolation combles+ Chaudière et Ecs à condensation+ fenêtres;;;;;;;;;
;;3519;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;47;2000;CODAH - ASE;Isolation combles+ Chaudière et Ecs à condensation+ fenêtres;;;;;;;;;
;;5226;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;100;1118.44;DEPT - AIDE A L'HABITAT DURABLE;remplacement de chaudière à gaz;;;;;;;;;
;;3130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;6008.45;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation combles perdus+ porte combles+ vmc hygro B+ convecteurs à remplacer par rayonnts+ murs salon;;;;;;;;;
;;3130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;1180;CHEQUE ENERGIE REGION;isolation combles perdus+ porte combles+ vmc hygro B+ convecteurs à remplacer par rayonnts+ murs salon;;;;;;;;;
;;3130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;2000;CODAH - ASE;isolation combles perdus+ porte combles+ vmc hygro B+ convecteurs à remplacer par rayonnts+ murs salon;;;;;;;;;
;;2612;;;;;;;H1;28;76;SEINE-MARITIME;;;;;;1918.67;CAISSE RETRAITE;Changement de chaudière + Travaux d'électricitélogt RDC - 58 MŒéBaignoire = ne souhaite pas de douche pour l'instant;;;;;;;;;
;;2612;;;;;;;H1;28;76;SEINE-MARITIME;;;;;;632.74;DEPT - AIDE A L'HABITAT DURABLE;Changement de chaudière + Travaux d'électricitéMme a 67 ans - retraitée - logt RDC - 58 MŒéBaignoire = ne souhaite pas de douche pour l'instant;;;;;;;;;
;;8880;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;122;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;ré-isolation toiture et remplacement couverture+ remplacement 6 fenêtres + 2 portes fenêtres + porte entrée+ remplacement chaudière (condensation)+ vmc hygro B+ remplacement réseau chauffage monotube par radiateurs aciers et bitube;;;;;;;;;
;;8880;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;122;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;ré-isolation toiture et remplacement couverture+ remplacement 6 fenêtres + 2 portes fenêtres + porte entrée+ remplacement chaudière (condensation)+ vmc hygro B+ remplacement réseau chauffage monotube par radiateurs aciers et bitube;;;;;;;;;
;;8880;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;122;2000;CODAH - ASE;ré-isolation toiture et remplacement couverture+ remplacement 6 fenêtres + 2 portes fenêtres + porte entrée+ remplacement chaudière (condensation)+ vmc hygro B+ remplacement réseau chauffage monotube par radiateurs aciers et bitube;;;;;;;;;
;;5524;;;;;;;H1;28;76;SEINE-MARITIME;;;;;;2000;DEPT - AIDE A L'HABITAT DURABLE;travaux de refection toiture + chaudière;;;;;;;;;
;;16533;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;103;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;pompe à chaleur air / eau+ ballon thermodymique;;;;;;;;;
;;1830;;;;;;;H1;28;76;SEINE-MARITIME;COLLECTIF;;;;50;641;AH - AUTRE TRAVAUX PO;changement de chaudière;;;;;;;;;
;;1830;;;;;;;H1;28;76;SEINE-MARITIME;COLLECTIF;;;;50;600;CAISSE RETRAITE;changement de chaudière;;;;;;;;;
;;4252;;;;;;;H1;28;76;SEINE-MARITIME;;;;;;1364.89;DEPT - AIDE A L'HABITAT DURABLE;remplacement de la chaudière et pose de RT;;;;;;;;;
;;4698;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;76;1243;CODAH - ASE;isolation grenier+ remplacement 5 fenêtres+ chaudière et ecs à condensation+ isolation plafond cave et chaufferie;;;;;;;;;
;;2347;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;46;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Ré-isolation combles R=7 ldv+ isolation murs R=3.70 polystyrène+ fenêtres et porte+ panneaux caloporteurs+ vmc hygro B+ chauffe eau thermodymique;;;;;;;;;
;;2347;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;46;2000;CODAH - ASE;Ré-isolation combles R=7 ldv+ isolation murs R=3.70 polystyrène+ fenêtres et porte+ panneaux caloporteurs+ vmc hygro B+ chauffe eau thermodymique;;;;;;;;;
;;2347;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;46;1800;DEPT - AIDE A L'HABITAT DURABLE;Ré-isolation combles R=7 ldv+ isolation murs R=3.70 polystyrène+ fenêtres et porte+ panneaux caloporteurs+ vmc hygro B+ chauffe eau thermodymique;;;;;;;;;
;;14909;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;109;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;chaudière et ecs à condensation+ 3 fenêtres et vr;;;;;;;;;
;;14909;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;109;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;chaudière et ecs à condensation+ 3 fenêtres et vr;;;;;;;;;
;;4883;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;80;2000;CODAH - ASE;chaudière condensation, vannes th. + prog.+ 8 fenêtres DV, velux et porte d'entrée+ ré-isolation sol combles;;;;;;;;;
;;9421;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;50;1778;AH - AUTRE TRAVAUX PO;remplacement chaudière+ isolation sous sol;;;;;;;;;
;;6323;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;114;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Isolation des murs+ chaudière+ Vmc + Velux;;;;;;;;;
;;6253;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;122;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;remplacement chaudière et ecs+ remplacer convecteurs par radiateurs à eau au R+1+ installer une vmc+ remplacer les 9 fenêtres et porte d'entrée;;;;;;;;;
;;2685;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;63;11813;AH - TRAVAUX DE REHABILITATION LOG DEGRADE;réfection totale logement : isolation, fenêtres, électricité.réfection partielle : plomberie, toiture, escalier, cuisine.;;;;;;;;;
;;2685;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;63;4500;CODAH - PRIME LCS PB;réfection totale logement : isolation, fenêtres, électricité.réfection partielle : plomberie, toiture, escalier, cuisine.;;;;;;;;;
;;2685;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;63;2500;CODAH - PRIME VACANCE PB;réfection totale logement : isolation, fenêtres, électricité.réfection partielle : plomberie, toiture, escalier, cuisine.;;;;;;;;;
;;12992;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;170;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Ré-isolation des combles + isolation des rampants+ chaudière à fuel à condensation et ecs (hiver)+ vannes th. et programmateur;;;;;;;;;
;;3589;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;757.28;DEPT - AIDE A L'HABITAT AUTONOMIE;Remplacement de chaudiere + fenêtres;;;;;;;;;
;;3589;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;1950;DEPT - AIDE A L'HABITAT DURABLE;Remplacement de chaudiere + fenêtres;;;;;;;;;
;;14624;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;110;1200;DEPT - AIDE A L'HABITAT DURABLE;remplacement d'un chauffage electrique par chauffage central au Gaz;;;;;;;;;
;;4657;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;79;1200;DEPT - AIDE A L'HABITAT DURABLE;remplacement chaudière et ecs + isolation mur Ouest par extérieur+ porte d'entrée;;;;;;;;;
;;6572;;;;;;;H1;28;76;SEINE-MARITIME;;;;;111;1800;DEPT - AIDE A L'HABITAT DURABLE;Pose chaudière à condensation;;;;;;;;;
;;25220;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;214;1200;DEPT - AIDE A L'HABITAT DURABLE;isolation murs par l'intérieur + combles+ sous face chambreschangement chaudière fioul par bois (pas ecs) changement 3 portes;;;;;;;;;
;;27017;;;;26/03/2018;2018;;;27;;;INDIVIDUEL;1977;de 1974 à 1990;;111;10600;;Chauffage, Menuiseries;;;;;;;;;
;;12481;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;113;2496;AH - AUTRE TRAVAUX PO;remplacement de chaudière + remplacement des volets;;;;;;;;;
;;12481;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;113;1500;DEPT - AIDE A L'HABITAT DURABLE;remplacement de chaudière + remplacement des volets;;;;;;;;;
;;16533;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;103;8266;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;pompe à chaleur air / eau+ ballon thermodymique;;;;;;;;;
;;;;;;;;;;27;;;INDIVIDUEL;1970;de 1945 à 1973;;;0;;Isolation combles/toiture, Chauffage, Menuiseries;;;;;;;;;
;;16533;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;103;2000;CODAH - ASE;pompe à chaleur air / eau+ ballon thermodymique;;;;;;;;;
;;19431;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;156;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Travaux de remplacement de la couverture avec isolation des combles, remplacement de la chaudiere fioul par bois à granulé, remplacement de 3 menuiseries exterieures;;;;;;;;;
;;19431;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;156;2000;CODAH - ASE;Travaux de remplacement de la couverture avec isolation des combles, remplacement de la chaudiere fioul par bois à granulé, remplacement de 3 menuiseries exterieures;;;;;;;;;
;;14130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;137;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;remplacement chaudiere fuel par condensation au gaz + réseau+ remplacement 3 fenêtres+ isolation par extérieur+ vmc hygrométrique;;;;;;;;;
;;10430;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;165;2086;AH - AUTRE TRAVAUX PO;remplacement de menuiseries + remplacement chaudiere;;;;;;;;;
;;10430;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;165;1500;DEPT - AIDE A L'HABITAT DURABLE;remplacement de menuiseries + remplacement chaudiere;;;;;;;;;
;;3589;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;3844;AH - AUTRE TRAVAUX PO;Remplacement de chaudiere + fenêtres;;;;;;;;;
;;25220;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;214;2000;CODAH - ASE;isolation murs par l'intérieur + combles+ sous face chambreschangement chaudière fioul par bois (pas ecs) changement 3 portes;;;;;;;;;
;;2822;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;90;21441;AH - TRAVAUX DE REHABILITATION LOG DEGRADE;Elimition infiltrations dans mur Est et terrasse, isolation de la faíéade Nord, remplacement d'une menuiserie. Pavillon de 90mŒé loué 600 ä‰å HC mensuel,  possibilité de faire un LI;;;;;;;;;
;;25220;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;214;9000;CHEQUE ENERGIE REGION;isolation murs par l'intérieur + combles+ sous face chambreschangement chaudière fioul par bois (pas ecs) changement 3 portes;;;;;;;;;
;;3533.649289;;;;;;;H1;84;;;INDIVIDUEL;1945;de 1945 à 1973;;230;;;;;;FIOUL;BOIS;INSERT;;;;
;;19431;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;156;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Travaux de remplacement de la couverture avec isolation des combles, remplacement de la chaudiere fioul par bois à granulé, remplacement de 3 menuiseries exterieures;;;;;;;;;
;;3130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;1200;DEPT - AIDE A L'HABITAT DURABLE;isolation combles perdus+ porte combles+ vmc hygro B+ convecteurs à remplacer par rayonnts+ murs salon;;;;;;;;;
;;3452;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;90;1107;DEPT - AIDE A L'HABITAT DURABLE;chaudière gaz;;;;;;;;;
;;3130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;577;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation combles perdus+ porte combles+ vmc hygro B+ convecteurs à remplacer par rayonnts+ murs salon;;;;;;;;;
;;4433;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;119;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Isolation d'un plafondIsolation de murs exterieursRemplacement porte d'entrée + menuiseries extérieuresInstallation d'un poele a bois;;;;;;;;;
;;4433;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;119;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Isolation d'un plafondIsolation de murs exterieursRemplacement porte d'entrée + menuiseries extérieuresInstallation d'un poele a bois;;;;;;;;;
;;4433;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;119;2000;CODAH - ASE;Isolation d'un plafondIsolation de murs exterieursRemplacement porte d'entrée + menuiseries extérieuresInstallation d'un poele a bois;;;;;;;;;
;;6591;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;90;1500;DEPT - AIDE A L'HABITAT DURABLE;chaudière à changer;;;;;;;;;
;;3130;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;74;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation combles perdus+ porte combles+ vmc hygro B+ convecteurs à remplacer par rayonnts+ murs salon;;;;;;;;;
;;;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;62;0;AH - AUTRE TRAVAUX PO;Remplacement radiateurs + électricité par panneaux rayonnts;;;;;;;;;
;;6253;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;122;2000;CODAH - ASE;remplacement chaudière et ecs+ remplacer convecteurs par radiateurs à eau au R+1+ installer une vmc+ remplacer les 9 fenêtres et porte d'entrée;;;;;;;;;
;;;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;62;0;DEPT - AIDE A L'HABITAT DURABLE;Remplacement radiateurs + électricité par panneaux rayonnts;;;;;;;;;
;;4433;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;119;1800;DEPT - AIDE A L'HABITAT DURABLE;Isolation d'un plafondIsolation de murs exterieursRemplacement porte d'entrée + menuiseries extérieuresInstallation d'un poele a bois;;;;;;;;;
;;6253;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;122;6028;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;remplacement chaudière et ecs+ remplacer convecteurs par radiateurs à eau au R+1+ installer une vmc+ remplacer les 9 fenêtres et porte d'entrée;;;;;;;;;
;;;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;100;;;remplacement chauffage gaz par granulé a bois;;;;;;;;;
;;8676;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;82;4881;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;3 fenêtres et 1 porte fenêtre + chaudière fioul + ec++ 2 radiateurs;;;;;;;;;
;;8676;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;82;2000;CODAH - ASE;3 fenêtres et 1 porte fenêtre + chaudière fioul + ec++ 2 radiateurs;;;;;;;;;
;;8676;;;;;;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;;;;82;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;3 fenêtres et 1 porte fenêtre + chaudière fioul + ec++ 2 radiateurs;;;;;;;;;
4578;2111;6689;;18/10/2017;21/01/2017;21/01/2017;2017;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;1900;av. 1945;6;130;1500;CITE ET CEE;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;FRISQUET;PRESTIGE CONDENSATION VISIO;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;32;93
7514;1217;8731;;01/01/2013;;01/01/2013;2013;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;1900;av. 1945;;230;17850;HABITER MIEUXDEPARTEMENTCOMMUANUTE DE COMMUNES;Rénovation à plusieurs gestes de travaux;;;FIOUL;FIOUL;CHAUDIERE;A CONDENSATION;;32;101.3
4397;1560;5957;;01/01/2013;;01/01/2013;2013;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;1991;ap. 1990;;155;22150;HABITER MIEUXDEPARTEMENTCOMMUANUTE DE COMMUNES;Rénovation à plusieurs gestes de travaux;;;BOIS;GAZ;CHAUDIERE;A CONDENSATION;;25;109
9318;600;9918;;01/01/2013;;01/01/2013;2013;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;1950;de 1945 à 1973;;75;10673;HABITER MIEUXCOMMUANUTE DE COMMUNES;Rénovation simple;;;FIOUL;FIOUL;CHAUDIERE;A CONDENSATION;;24.6;
;;5323;;01/01/2013;;01/01/2013;2013;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;1900;av. 1945;;105;7270;HABITER MIEUXCOMMUANUTE DE COMMUNES;Rénovation simple;;;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;25;109
4460;320;4780;;01/01/2013;;01/01/2013;2013;;H1;28;76;SEINE-MARITIME;INDIVIDUEL;1975;de 1974 à 1990;;70;4902;HABITER MIEUXCOMMUANUTE DE COMMUNESCAISSE RETRAITE;Rénovation à plusieurs gestes de travaux;;;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;25.2;110
;;5600;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1900;av. 1945;;131;;;Rénovation à plusieurs gestes de travaux;;;ELECTRICITE;BOIS;POELE;;;;
;;4739.336493;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1976;de 1974 à 1990;;105;;;Rénovation à plusieurs gestes de travaux;;;ELECTRICITE;BOIS;POELE;;;;
;;7582.938389;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1900;av. 1945;;110;;;Rénovation à plusieurs gestes de travaux;;;FIOUL;;CHAUDIERE;HPE;;;
;;7524.170616;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1949;de 1945 à 1973;;115;;;Rénovation à plusieurs gestes de travaux;;;FIOUL;GAZ;CHAUDIERE;HPE;;;
;;4739.336493;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1900;av. 1945;;180;;;Rénovation à plusieurs gestes de travaux;;;ELECTRICITE;BOIS;AUTRES;;;;
;;15163.03318;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1949;de 1945 à 1973;;105;;;Rénovation à plusieurs gestes de travaux;;;AUTRES;GAZ;CHAUDIERE;HPE;;;
;;6635.07109;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1949;de 1945 à 1973;;120;;;Rénovation à plusieurs gestes de travaux;;;GAZ;GAZ;CHAUDIERE;HPE;;;
;;7307.109005;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1949;de 1945 à 1973;;180;;;Rénovation à plusieurs gestes de travaux;;;ELECTRICITE;BOIS;AUTRES;;;;
;;6161.137441;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1949;de 1945 à 1973;;130;;;Rénovation à plusieurs gestes de travaux;;;FIOUL;FIOUL;AUTRES;;;;
;;6218.009479;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1900;av. 1945;;120;;;Rénovation à plusieurs gestes de travaux;;;FIOUL;GAZ;CHAUDIERE;HPE;;;
;;9869.194313;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1949;de 1945 à 1973;;96;;;Rénovation à plusieurs gestes de travaux;;;FIOUL;GAZ;CHAUDIERE;HPE;;;
;;27014.21801;;;;;;;H1;32;80;SOMME;INDIVIDUEL;1900;av. 1945;;218;;;Rénovation à plusieurs gestes de travaux;;;FIOUL;BOIS;CHAUDIERE;;;;
